SITE_XN_ROUTE,Time_Window,SPEED
6592,PM Peak,25.6
6592,PM Peak,21.1
6592,PM Peak,25.9
6592,PM Peak,30.9
6592,PM Peak,33.9
6592,PM Peak,25.9
6592,PM Peak,21.5
6592,PM Peak,23
6592,PM Peak,31.6
6592,PM Peak,27.5
6592,PM Peak,23.8
6592,PM Peak,23.7
6592,PM Peak,14.6
6592,PM Peak,21.2
6592,PM Peak,27.2
6592,PM Peak,27.2
6592,PM Peak,26.6
6592,PM Peak,27.7
6592,PM Peak,25.2
6592,PM Peak,30
6592,PM Peak,31.8
6592,PM Peak,28.9
6592,PM Peak,22.1
6592,PM Peak,27
6592,PM Peak,28
6592,PM Peak,24.1
6592,PM Peak,32.1
6592,PM Peak,29.2
6592,PM Peak,22.6
6592,PM Peak,27.9
6592,PM Peak,30.9
6592,PM Peak,30.8
6592,PM Peak,28.4
6592,PM Peak,25.4
6592,PM Peak,26.4
6592,PM Peak,16
6592,PM Peak,21.1
6592,PM Peak,27.2
6592,PM Peak,26.5
6592,PM Peak,23
6592,PM Peak,24.5
6592,PM Peak,32
6592,PM Peak,17.4
6592,PM Peak,21.8
6592,PM Peak,26.9
6592,PM Peak,22.6
6592,PM Peak,25.6
6592,PM Peak,23.9
6592,PM Peak,19.2
6592,PM Peak,25.3
6592,PM Peak,20.2
6592,PM Peak,30
6592,PM Peak,24.6
6592,PM Peak,29
6592,PM Peak,27.6
6592,PM Peak,34.3
6592,PM Peak,32.1
6592,PM Peak,23.1
6592,PM Peak,25.3
6592,PM Peak,24
6592,PM Peak,21
6592,PM Peak,21.6
6592,PM Peak,30.6
6592,PM Peak,32.8
6592,PM Peak,15.7
6592,PM Peak,28.4
6592,PM Peak,31
6592,PM Peak,26
6592,PM Peak,22.6
6592,PM Peak,28.6
6592,PM Peak,28.2
6592,PM Peak,30.7
6592,PM Peak,21.7
6592,PM Peak,20.3
6592,PM Peak,17.9
6592,PM Peak,31.9
6592,PM Peak,20.7
6592,PM Peak,25.9
6592,PM Peak,17.5
6592,PM Peak,14.6
6592,PM Peak,33.3
6592,PM Peak,21.1
6592,PM Peak,28
6592,PM Peak,32.4
6592,PM Peak,29
6592,PM Peak,22.3
6592,PM Peak,36.9
6592,PM Peak,32
6592,PM Peak,24.1
6592,PM Peak,25.5
6592,PM Peak,20
6592,PM Peak,26.3
6592,PM Peak,19.3
6592,PM Peak,25.2
6592,PM Peak,25.2
6592,PM Peak,26.4
6592,PM Peak,25.5
6592,PM Peak,24.4
6592,PM Peak,24.4
6592,PM Peak,23.7
6592,PM Peak,26.7
6592,PM Peak,28.9
6592,PM Peak,27.6
6592,PM Peak,26.1
6592,PM Peak,17.4
6592,PM Peak,21.2
6592,PM Peak,30.4
6592,PM Peak,21.8
6592,PM Peak,29.3
6592,PM Peak,22.1
6592,PM Peak,21.8
6592,PM Peak,27.7
6592,PM Peak,19.1
6592,PM Peak,25.3
6592,PM Peak,25.9
6592,PM Peak,21.7
6592,PM Peak,30.2
6592,PM Peak,27.7
6592,PM Peak,24.1
6592,PM Peak,26.6
6592,PM Peak,25.7
6592,PM Peak,28
6592,PM Peak,24.7
6592,PM Peak,26.2
6592,PM Peak,21.7
6592,PM Peak,27.1
6592,PM Peak,24.2
6592,PM Peak,20.3
6592,PM Peak,22.7
6592,PM Peak,27.3
6592,PM Peak,20.8
6592,PM Peak,32.5
6592,PM Peak,23.9
6592,PM Peak,27.3
6592,PM Peak,28.4
6592,PM Peak,18.7
6592,PM Peak,25.3
6592,PM Peak,23
6592,PM Peak,28.6
6592,PM Peak,29.5
6592,PM Peak,31
6592,PM Peak,34.6
6592,PM Peak,33.2
6592,PM Peak,23.7
6592,PM Peak,17.9
6592,PM Peak,27.6
6592,PM Peak,19
6592,PM Peak,31.9
6592,PM Peak,30.6
6592,PM Peak,24
6592,PM Peak,34.5
6592,PM Peak,22.7
6592,PM Peak,15.3
6592,PM Peak,21.5
6592,PM Peak,29.6
6592,PM Peak,27.7
6592,PM Peak,32
6592,PM Peak,27.7
6592,PM Peak,26.9
6592,PM Peak,23.6
6592,PM Peak,21.3
6592,PM Peak,26.5
6592,PM Peak,22.7
6592,PM Peak,27.4
6592,PM Peak,25.5
6592,PM Peak,20.1
6592,PM Peak,26.8
6592,PM Peak,17.6
6592,PM Peak,23.4
6592,PM Peak,29
6592,PM Peak,21.5
6592,PM Peak,23.5
6592,PM Peak,24
6592,PM Peak,33
6592,PM Peak,22.3
6592,PM Peak,27.7
6592,PM Peak,23.2
6592,PM Peak,22.4
6592,PM Peak,24.3
6592,PM Peak,22.1
6592,PM Peak,29.1
6592,PM Peak,17.5
6592,PM Peak,22.8
6592,PM Peak,24.6
6592,PM Peak,30
6592,PM Peak,28
6592,PM Peak,21.1
6592,PM Peak,26.3
6592,PM Peak,24
6592,PM Peak,21.2
6592,PM Peak,30.7
6592,PM Peak,27.7
6592,PM Peak,29.9
6592,PM Peak,27.6
6592,PM Peak,28.4
6592,PM Peak,25.7
6592,PM Peak,33
6592,PM Peak,25.3
6592,PM Peak,40.1
6592,PM Peak,22.2
6592,PM Peak,23.6
6592,PM Peak,24.3
6592,PM Peak,28.6
6592,PM Peak,24.1
6592,PM Peak,20.6
6592,PM Peak,24.4
6592,PM Peak,23.8
6592,PM Peak,24
6592,PM Peak,36.7
6592,PM Peak,27
6592,PM Peak,32.3
6592,PM Peak,30.3
6592,PM Peak,23.3
6592,PM Peak,26.3
6592,PM Peak,25.7
6592,PM Peak,29.6
6592,PM Peak,23.9
6592,PM Peak,30.9
6592,PM Peak,30.1
6592,PM Peak,29.3
6592,PM Peak,21.3
6592,PM Peak,30.8
6592,PM Peak,17.8
6592,PM Peak,23.9
6592,PM Peak,30.1
6592,PM Peak,34.5
6592,PM Peak,18.1
6592,PM Peak,35.3
6592,PM Peak,33.9
6592,PM Peak,26
6592,PM Peak,20.4
6592,PM Peak,25.5
6592,PM Peak,28
6592,PM Peak,24.7
6592,PM Peak,26.3
6592,PM Peak,31
6592,PM Peak,24.1
6592,PM Peak,28.1
6592,PM Peak,24.7
6592,PM Peak,25.1
6592,PM Peak,22.5
6592,PM Peak,24.6
6592,PM Peak,23.4
6592,PM Peak,23.3
6592,PM Peak,22.1
6592,PM Peak,15.7
6592,PM Peak,24.8
6592,PM Peak,19.1
6592,PM Peak,28.9
6592,PM Peak,26.9
6592,PM Peak,30.4
6592,PM Peak,19.3
6592,PM Peak,25.8
6592,PM Peak,30
6592,PM Peak,21.5
6592,PM Peak,23.4
6592,PM Peak,21
6592,PM Peak,33
6592,PM Peak,24.6
6592,PM Peak,22.2
6592,PM Peak,41.4
6592,PM Peak,30.3
6592,PM Peak,27.1
6592,PM Peak,24.2
6592,PM Peak,29.9
6592,PM Peak,22.4
6592,PM Peak,23.8
6592,PM Peak,26.6
6592,PM Peak,12.7
6592,PM Peak,26.1
6592,PM Peak,30.7
6596,AM Peak,26.2
6596,AM Peak,15.4
6596,AM Peak,25.1
6596,AM Peak,27.1
6596,AM Peak,20.4
6596,AM Peak,25.4
6596,AM Peak,9.9
6596,AM Peak,24.9
6596,AM Peak,26
6596,AM Peak,19.1
6596,AM Peak,19.9
6596,AM Peak,24.4
6596,AM Peak,27.3
6596,AM Peak,26.3
6596,AM Peak,23
6596,AM Peak,26.5
6596,AM Peak,26.5
6596,AM Peak,24.4
6596,AM Peak,20.6
6596,AM Peak,21.4
6596,AM Peak,24.1
6596,AM Peak,20.7
6596,AM Peak,21.4
6596,AM Peak,19.8
6596,AM Peak,19
6596,AM Peak,23.8
6596,AM Peak,20.8
6596,AM Peak,12.2
6596,AM Peak,26
6596,AM Peak,14.5
6596,AM Peak,21.5
6596,AM Peak,2.2
6596,AM Peak,25.7
6596,AM Peak,11
6596,AM Peak,23.1
6596,AM Peak,30.9
6596,AM Peak,24.1
6596,AM Peak,22.4
6596,AM Peak,12
6596,AM Peak,29.1
6596,AM Peak,12.5
6596,AM Peak,27.8
6596,AM Peak,23.1
6596,AM Peak,11.6
6596,AM Peak,12.9
6596,AM Peak,21.3
6596,AM Peak,15.4
6596,AM Peak,15.2
6596,AM Peak,19.5
6596,AM Peak,17.5
6596,AM Peak,19.6
6596,AM Peak,14.1
6596,AM Peak,18
6596,AM Peak,18.6
6596,AM Peak,24
6596,AM Peak,21.6
6596,AM Peak,24.8
6596,AM Peak,23.9
6596,AM Peak,26
6596,AM Peak,19.3
6596,AM Peak,23.3
6596,AM Peak,21.9
6596,AM Peak,14.9
6596,AM Peak,20.2
6596,AM Peak,31.7
6596,AM Peak,20.8
6596,AM Peak,20.5
6596,AM Peak,24.5
6596,AM Peak,13.8
6596,AM Peak,23.4
6596,AM Peak,19
6596,AM Peak,17.5
6596,AM Peak,28.5
6596,AM Peak,15.9
6596,AM Peak,22.2
6596,AM Peak,24.5
6596,AM Peak,20.3
6596,AM Peak,23.1
6596,AM Peak,20
6596,AM Peak,20.4
6596,AM Peak,21.4
6596,AM Peak,22.1
6596,AM Peak,29.8
6596,AM Peak,21.1
6596,AM Peak,19.8
6596,AM Peak,21.4
6596,AM Peak,11.3
6596,AM Peak,18.7
6596,AM Peak,18.4
6596,AM Peak,25.5
6596,AM Peak,18.2
6596,AM Peak,28.2
6596,AM Peak,25.3
6596,AM Peak,27.5
6596,AM Peak,13.7
6596,AM Peak,26.5
6596,AM Peak,23.2
6596,AM Peak,18.9
6596,AM Peak,20.1
6596,AM Peak,15.2
6596,AM Peak,29.1
6596,AM Peak,18.3
6596,AM Peak,18.3
6596,AM Peak,24.2
6596,AM Peak,20.2
6596,AM Peak,22.9
6596,AM Peak,21.9
6596,AM Peak,18.5
6596,AM Peak,24.4
6596,AM Peak,17.8
6596,AM Peak,16.4
6596,AM Peak,20
6596,AM Peak,21.9
6596,AM Peak,15.1
6596,AM Peak,20
6596,AM Peak,26.3
6596,AM Peak,21.4
6596,AM Peak,21.6
6596,AM Peak,27.3
6596,AM Peak,22.5
6596,AM Peak,20.7
6596,AM Peak,22.1
6596,AM Peak,18.8
6596,AM Peak,14.3
6596,AM Peak,26.8
6596,AM Peak,25.9
6596,AM Peak,12.3
6596,AM Peak,21.3
6596,AM Peak,20
6596,AM Peak,13.2
6596,AM Peak,16.6
6596,AM Peak,16.7
6596,AM Peak,20
6596,AM Peak,26.1
6596,AM Peak,29.3
6596,AM Peak,16.3
6596,AM Peak,19.6
6596,AM Peak,23.9
6596,AM Peak,25.6
6596,AM Peak,26
6596,AM Peak,14.1
6596,AM Peak,20.6
6596,AM Peak,18.6
6596,AM Peak,11.7
6596,AM Peak,18.1
6596,AM Peak,19.1
6596,AM Peak,18.1
6596,AM Peak,23.1
6596,AM Peak,20.7
6596,AM Peak,22.1
6596,AM Peak,28
6596,AM Peak,21.4
6596,AM Peak,22.4
6596,AM Peak,24.5
6596,AM Peak,21.4
6596,AM Peak,15.1
6596,AM Peak,16.7
6596,AM Peak,17.3
6596,AM Peak,26.1
6596,AM Peak,14.8
6596,AM Peak,23.3
6596,AM Peak,22.1
6596,AM Peak,21.8
6596,AM Peak,29.3
6596,AM Peak,18.7
6596,AM Peak,22.5
6596,AM Peak,14.2
6596,AM Peak,21.2
6596,AM Peak,19.8
6596,AM Peak,22.6
6596,AM Peak,20.7
6596,AM Peak,12.2
6596,AM Peak,20.9
6596,AM Peak,21.8
6596,AM Peak,18.1
6596,AM Peak,23.5
6596,AM Peak,25
6596,AM Peak,23.1
6596,AM Peak,19.5
6596,AM Peak,21.5
6596,AM Peak,19.4
6596,AM Peak,13
6596,AM Peak,18.9
6596,AM Peak,19
6596,AM Peak,18.2
6596,AM Peak,24
6596,AM Peak,24.6
6596,AM Peak,27.5
6596,AM Peak,15.8
6596,AM Peak,27.5
6596,AM Peak,20.6
6596,AM Peak,17.3
6596,AM Peak,18.2
6596,AM Peak,15.7
6596,AM Peak,19
6596,AM Peak,30.8
6596,AM Peak,25.4
6596,AM Peak,28.7
6596,AM Peak,18.7
6596,AM Peak,19.4
6596,AM Peak,28
6596,AM Peak,20.8
6596,AM Peak,18.7
6596,AM Peak,25.6
6596,AM Peak,22.9
6596,AM Peak,21.1
6596,AM Peak,23.5
6596,AM Peak,21.3
6596,AM Peak,26.6
6596,AM Peak,15.9
6596,AM Peak,13
6596,AM Peak,22.2
6596,AM Peak,22.2
6596,AM Peak,30.6
6596,AM Peak,20.3
6596,AM Peak,20.2
6596,AM Peak,14.5
6596,AM Peak,15.7
6596,AM Peak,19.4
6596,AM Peak,15.9
6596,AM Peak,20.9
6596,AM Peak,24
6596,AM Peak,16.7
6596,AM Peak,21.4
6596,AM Peak,26.5
6596,AM Peak,19.7
6596,AM Peak,20.1
6596,AM Peak,22.3
6596,AM Peak,24
6596,AM Peak,20.9
6596,AM Peak,14.1
6596,AM Peak,23
6596,AM Peak,14.6
6596,AM Peak,13.7
6596,AM Peak,24.9
6596,AM Peak,15.5
6596,AM Peak,24.6
6596,AM Peak,25.5
6596,AM Peak,18.3
6596,AM Peak,14.8
6596,AM Peak,22
6596,AM Peak,20.6
6596,AM Peak,23.5
6596,AM Peak,26.4
6596,AM Peak,16
6596,AM Peak,21.9
6596,AM Peak,30.5
6596,AM Peak,24.5
6596,AM Peak,24.6
6596,AM Peak,20.2
6596,AM Peak,17.5
6596,AM Peak,21.4
6596,AM Peak,17
6596,AM Peak,14.3
6596,AM Peak,22.6
6596,AM Peak,25.4
6596,AM Peak,18.2
6596,AM Peak,21.8
6596,AM Peak,19
6596,AM Peak,21
6596,AM Peak,16.6
6596,AM Peak,23.6
6596,AM Peak,24.7
6596,AM Peak,19.7
6596,AM Peak,12.4
6596,AM Peak,7.9
6596,AM Peak,19.1
6596,AM Peak,20
6596,AM Peak,22.3
6596,AM Peak,13.3
6596,AM Peak,13.6
6596,AM Peak,4
6596,AM Peak,18.6
6596,AM Peak,22.6
6596,AM Peak,14.7
6596,AM Peak,13
6596,AM Peak,17.7
6596,AM Peak,29.7
6596,AM Peak,24.7
6596,AM Peak,23.1
6596,AM Peak,18.1
6596,AM Peak,19.1
6596,AM Peak,30.9
6596,AM Peak,23.2
6596,AM Peak,19.2
6596,AM Peak,23.1
6596,AM Peak,17
6596,AM Peak,22.5
6596,AM Peak,21.5
6596,AM Peak,21.3
6596,AM Peak,19.7
6596,AM Peak,16.5
6596,AM Peak,25.4
6596,AM Peak,21.4
6596,AM Peak,11
6596,AM Peak,24.8
6596,AM Peak,14.2
6596,AM Peak,22.2
6596,AM Peak,17.2
6596,AM Peak,20.2
6596,AM Peak,27.9
6596,AM Peak,24
6596,AM Peak,22
6596,AM Peak,18.3
6596,AM Peak,16.2
6596,AM Peak,26.9
6596,AM Peak,25.8
6596,AM Peak,19.7
6596,AM Peak,18.3
6596,AM Peak,13.4
6596,AM Peak,19.9
6596,AM Peak,26.9
6596,AM Peak,21.5
6596,AM Peak,17
6596,AM Peak,24.1
6596,AM Peak,19.4
6596,AM Peak,23.9
6596,AM Peak,13.2
6596,AM Peak,23.2
6596,AM Peak,21.5
6596,AM Peak,22.7
6596,AM Peak,17.6
6596,AM Peak,20.3
6596,AM Peak,30.1
6596,AM Peak,17
6596,AM Peak,14.2
6596,AM Peak,26.5
6596,AM Peak,19.9
6596,AM Peak,21.5
6596,AM Peak,21.8
6596,AM Peak,25.1
6596,AM Peak,19
6596,AM Peak,22.2
6596,AM Peak,16.3
6596,AM Peak,26.1
6596,AM Peak,19.6
6596,AM Peak,16.6
6596,AM Peak,20.4
6596,AM Peak,12.6
6596,AM Peak,17.8
6596,AM Peak,21.1
6596,AM Peak,20.8
6596,AM Peak,21.7
6596,AM Peak,15.9
6596,AM Peak,11
6596,AM Peak,23.3
6596,AM Peak,21.4
6596,AM Peak,24
6596,AM Peak,15.6
6596,AM Peak,20.9
6596,AM Peak,22.9
6596,AM Peak,7.2
6596,AM Peak,24.3
6596,AM Peak,13.4
6596,AM Peak,14.1
6596,AM Peak,19.8
6596,AM Peak,30.4
6596,AM Peak,18.2
6596,AM Peak,18
6596,AM Peak,24.4
6596,AM Peak,26.8
6596,AM Peak,18.9
6596,AM Peak,16.5
6596,AM Peak,22
6596,AM Peak,22.4
6596,AM Peak,19.9
6596,AM Peak,15.8
6596,AM Peak,21
6596,AM Peak,20.3
6596,AM Peak,19.3
6596,AM Peak,17.5
6596,AM Peak,20
6596,AM Peak,16.8
6596,AM Peak,23.5
6596,AM Peak,18
6596,AM Peak,24.9
6596,AM Peak,22.4
6596,AM Peak,20.6
6596,AM Peak,22
6596,AM Peak,20.6
6596,AM Peak,20.3
6596,AM Peak,21
6596,AM Peak,18.8
6596,AM Peak,21.5
6596,AM Peak,20.6
6596,AM Peak,18.1
6596,AM Peak,16.7
6596,AM Peak,24.5
6596,AM Peak,18
6596,AM Peak,19.9
6596,AM Peak,13.5
6596,AM Peak,23.5
6596,AM Peak,11.4
6596,AM Peak,20.3
6596,AM Peak,24.1
6596,AM Peak,18.7
6596,AM Peak,16.4
6596,AM Peak,17.6
6596,AM Peak,25.2
6596,AM Peak,13.5
6596,AM Peak,25.6
6596,AM Peak,20.8
6596,AM Peak,15
6596,AM Peak,26.2
6596,AM Peak,17.9
6596,AM Peak,11.9
6596,AM Peak,22.4
6596,AM Peak,21.5
6596,AM Peak,14.2
6596,AM Peak,30.3
6596,AM Peak,22.6
6596,AM Peak,20.2
6596,AM Peak,23.2
6596,AM Peak,21.5
6596,AM Peak,16
6596,AM Peak,24.6
6596,AM Peak,24.1
6596,AM Peak,20.9
6596,AM Peak,27.5
6596,AM Peak,25
6596,AM Peak,21
6596,AM Peak,23
6596,AM Peak,15.1
6596,AM Peak,19.6
6596,AM Peak,26.3
6596,AM Peak,16
6596,AM Peak,23.9
6596,AM Peak,28.2
6596,AM Peak,17.3
6596,AM Peak,22.2
6596,AM Peak,35.7
6596,AM Peak,20.8
6596,AM Peak,24.9
6596,AM Peak,17.9
6596,AM Peak,18.4
6596,AM Peak,17.5
6596,AM Peak,16.5
6596,AM Peak,28.1
6596,AM Peak,22.5
6596,AM Peak,23.6
6596,AM Peak,22.8
6596,AM Peak,14.9
6596,AM Peak,19.3
6596,AM Peak,21
6596,AM Peak,17.3
6596,AM Peak,20.2
6596,AM Peak,11.5
6596,AM Peak,20
6596,AM Peak,19.1
6596,AM Peak,14.1
6596,AM Peak,29.6
6596,AM Peak,22.6
6596,AM Peak,20.9
6596,AM Peak,15.5
6596,AM Peak,16.3
6596,AM Peak,22.9
6596,AM Peak,25.1
6596,AM Peak,17.6
6596,AM Peak,23.2
6596,AM Peak,26.6
6596,AM Peak,25.9
6596,AM Peak,18.5
6596,AM Peak,25.6
6596,AM Peak,14.2
6596,AM Peak,13.2
6596,AM Peak,19.4
6596,AM Peak,18.1
6596,AM Peak,18.4
6596,AM Peak,23.9
6596,AM Peak,30.7
6596,AM Peak,17.3
6596,AM Peak,30.6
6596,AM Peak,16.3
6596,AM Peak,24.3
6596,AM Peak,23.6
6596,AM Peak,21.1
6596,AM Peak,21
6596,AM Peak,21.8
6596,AM Peak,17.8
6596,AM Peak,27
6596,AM Peak,16
6596,AM Peak,20.5
6596,AM Peak,20
6596,AM Peak,26
6596,AM Peak,32.1
6596,AM Peak,23.9
6596,AM Peak,21.3
6596,AM Peak,22.8
6596,AM Peak,21.1
6596,AM Peak,15.4
6596,AM Peak,29.2
6596,AM Peak,16.7
6596,AM Peak,21.2
6596,AM Peak,13.3
6596,AM Peak,21.1
6596,AM Peak,26.5
6596,AM Peak,15.1
6596,AM Peak,20
6596,AM Peak,9.3
6596,AM Peak,16.7
6596,PM Peak,16.4
6596,PM Peak,15
6596,PM Peak,14.4
6596,PM Peak,21.9
6596,PM Peak,26.9
6596,PM Peak,19.9
6596,PM Peak,20.2
6596,PM Peak,27.6
6596,PM Peak,21
6596,PM Peak,11
6596,PM Peak,15
6596,PM Peak,19.3
6596,PM Peak,26.2
6596,PM Peak,20.4
6596,PM Peak,21.2
6596,PM Peak,24.5
6596,PM Peak,12.1
6596,PM Peak,17
6596,PM Peak,27.7
6596,PM Peak,19.1
6596,PM Peak,14.5
6596,PM Peak,19.1
6596,PM Peak,13.8
6596,PM Peak,13.9
6596,PM Peak,11.5
6596,PM Peak,22.3
6596,PM Peak,21.5
6596,PM Peak,19
6596,PM Peak,23.7
6596,PM Peak,22.2
6596,PM Peak,12
6596,PM Peak,18.8
6596,PM Peak,15.1
6596,PM Peak,22
6596,PM Peak,14.5
6596,PM Peak,9.8
6596,PM Peak,19.8
6596,PM Peak,27.3
6596,PM Peak,8.1
6596,PM Peak,17.5
6596,PM Peak,23.2
6596,PM Peak,16.2
6596,PM Peak,13.9
6596,PM Peak,26.4
6596,PM Peak,10.7
6596,PM Peak,24.9
6596,PM Peak,23.9
6596,PM Peak,25.8
6596,PM Peak,19.4
6596,PM Peak,21.3
6596,PM Peak,22.4
6596,PM Peak,14.8
6596,PM Peak,24.6
6596,PM Peak,21.7
6596,PM Peak,24.5
6596,PM Peak,21.5
6596,PM Peak,10.1
6596,PM Peak,19.9
6596,PM Peak,21.5
6596,PM Peak,18.6
6596,PM Peak,22.9
6596,PM Peak,21
6596,PM Peak,23.7
6596,PM Peak,27.2
6596,PM Peak,16.3
6596,PM Peak,18.3
6596,PM Peak,18.7
6596,PM Peak,21.1
6596,PM Peak,18.5
6596,PM Peak,16.9
6596,PM Peak,22
6596,PM Peak,12.4
6596,PM Peak,11.1
6596,PM Peak,20.4
6596,PM Peak,15.6
6596,PM Peak,23.9
6596,PM Peak,12.7
6596,PM Peak,44.4
6596,PM Peak,18.4
6596,PM Peak,20.2
6596,PM Peak,18.4
6596,PM Peak,19.8
6596,PM Peak,20.1
6596,PM Peak,16.7
6596,PM Peak,21.3
6596,PM Peak,25.6
6596,PM Peak,27.3
6596,PM Peak,22.3
6596,PM Peak,9.5
6596,PM Peak,18.2
6596,PM Peak,18.2
6596,PM Peak,15.3
6596,PM Peak,22.4
6596,PM Peak,19.9
6596,PM Peak,18.1
6596,PM Peak,20.3
6596,PM Peak,27.6
6596,PM Peak,20.7
6596,PM Peak,17.5
6596,PM Peak,18.5
6596,PM Peak,16.5
6596,PM Peak,21.3
6596,PM Peak,20.1
6596,PM Peak,10.3
6596,PM Peak,3.5
6596,PM Peak,22
6596,PM Peak,14.6
6596,PM Peak,19
6596,PM Peak,21.8
6596,PM Peak,17.2
6596,PM Peak,13.5
6596,PM Peak,26.8
6596,PM Peak,16.1
6596,PM Peak,21.5
6596,PM Peak,13.7
6596,PM Peak,18.8
6596,PM Peak,13.4
6596,PM Peak,21.1
6596,PM Peak,24.1
6596,PM Peak,13.2
6596,PM Peak,22.6
6596,PM Peak,18.7
6596,PM Peak,19.8
6596,PM Peak,19.8
6596,PM Peak,16.9
6596,PM Peak,26.7
6596,PM Peak,19.2
6596,PM Peak,26.4
6596,PM Peak,22.6
6596,PM Peak,25.2
6596,PM Peak,24.8
6596,PM Peak,21.9
6596,PM Peak,7.6
6596,PM Peak,15.5
6596,PM Peak,16
6596,PM Peak,26
6596,PM Peak,16.4
6596,PM Peak,17.3
6596,PM Peak,19.5
6596,PM Peak,15.4
6596,PM Peak,16.5
6596,PM Peak,32.7
6596,PM Peak,13.8
6596,PM Peak,16.4
6596,PM Peak,20.9
6596,PM Peak,23
6596,PM Peak,20.1
6596,PM Peak,18.6
6596,PM Peak,18.8
6596,PM Peak,15.5
6596,PM Peak,10
6596,PM Peak,19
6596,PM Peak,13.6
6596,PM Peak,19.5
6596,PM Peak,26.9
6596,PM Peak,18.4
6596,PM Peak,19.2
6596,PM Peak,20
6596,PM Peak,21.4
6596,PM Peak,16.8
6596,PM Peak,12.5
6596,PM Peak,18
6596,PM Peak,19.8
6596,PM Peak,19.3
6596,PM Peak,22.3
6596,PM Peak,29.7
6596,PM Peak,20.5
6596,PM Peak,14.3
6596,PM Peak,16.4
6596,PM Peak,16.1
6596,PM Peak,15.2
6596,PM Peak,14.8
6596,PM Peak,27.1
6596,PM Peak,13.7
6596,PM Peak,18
6596,PM Peak,30.3
6596,PM Peak,18.8
6596,PM Peak,24
6596,PM Peak,18.6
6596,PM Peak,23.6
6596,PM Peak,23.5
6596,PM Peak,20.2
6596,PM Peak,21.8
6596,PM Peak,21.1
6596,PM Peak,13.8
6596,PM Peak,15.3
6596,PM Peak,20.8
6596,PM Peak,23
6596,PM Peak,18.6
6596,PM Peak,18.7
6596,PM Peak,23
6596,PM Peak,17.9
6596,PM Peak,22.1
6596,PM Peak,15.8
6596,PM Peak,18.6
6596,PM Peak,15
6596,PM Peak,15.8
6596,PM Peak,11.9
6596,PM Peak,17.3
6596,PM Peak,27.4
6596,PM Peak,17.1
6596,PM Peak,17.1
6596,PM Peak,28.4
6596,PM Peak,21.4
6596,PM Peak,22
6596,PM Peak,26.8
6596,PM Peak,21.4
6596,PM Peak,28.6
6596,PM Peak,10.8
6596,PM Peak,18.1
6596,PM Peak,24.5
6596,PM Peak,17.1
6596,PM Peak,13.7
6596,PM Peak,22.5
6596,PM Peak,14.8
6596,PM Peak,26.3
6596,PM Peak,16.7
6596,PM Peak,15.2
6596,PM Peak,17.5
6596,PM Peak,23.8
6596,PM Peak,20.7
6596,PM Peak,22.1
6596,PM Peak,15.4
6596,PM Peak,15.1
6596,PM Peak,4.8
6596,PM Peak,22.8
6596,PM Peak,23.5
6596,PM Peak,12.1
6596,PM Peak,22.7
6596,PM Peak,15.5
6596,PM Peak,15.8
6596,PM Peak,17.2
6596,PM Peak,12.4
6596,PM Peak,19
6596,PM Peak,17.7
6596,PM Peak,20.7
6596,PM Peak,15.8
6596,PM Peak,24.5
6596,PM Peak,19.4
6596,PM Peak,14
6596,PM Peak,22.1
6596,PM Peak,17.1
6596,PM Peak,22.5
6596,PM Peak,13.9
6596,PM Peak,12.6
6596,PM Peak,24.5
6596,PM Peak,21.4
6596,PM Peak,18.2
6596,PM Peak,27.8
6596,PM Peak,11.2
6596,PM Peak,17.6
6596,PM Peak,9.2
6596,PM Peak,17.2
6596,PM Peak,23.8
6596,PM Peak,33.9
6596,PM Peak,17.7
6596,PM Peak,18
6596,PM Peak,26
6596,PM Peak,24.6
6596,PM Peak,9.7
6596,PM Peak,13.3
6596,PM Peak,20.7
6596,PM Peak,19.5
6596,PM Peak,21.2
6596,PM Peak,18.9
6596,PM Peak,18.2
6596,PM Peak,16.1
6596,PM Peak,10.8
6596,PM Peak,14.5
6596,PM Peak,23.1
6596,PM Peak,19.6
6596,PM Peak,17.2
6596,PM Peak,17.8
6596,PM Peak,27.9
6596,PM Peak,24
6596,PM Peak,10.6
6596,PM Peak,12.5
6596,PM Peak,29.9
6596,PM Peak,23
6596,PM Peak,16.9
6596,PM Peak,25.6
6596,PM Peak,20.4
6596,PM Peak,24.3
6596,PM Peak,11.5
6596,PM Peak,12.3
6596,PM Peak,10.6
6596,PM Peak,18.6
6596,PM Peak,16
6596,PM Peak,22.2
6596,PM Peak,22.3
6596,PM Peak,9.4
6596,PM Peak,14.5
6596,PM Peak,11
6596,PM Peak,18.1
6596,PM Peak,24.4
6596,PM Peak,21.4
6596,PM Peak,14.7
6596,PM Peak,20.9
6596,PM Peak,20.4
6596,PM Peak,3.8
6596,PM Peak,21.6
6596,PM Peak,14.6
6596,PM Peak,25.5
6596,PM Peak,21.2
6596,PM Peak,23
6596,PM Peak,15.1
6596,PM Peak,26.3
6596,PM Peak,17.4
6596,PM Peak,23.8
6596,PM Peak,17.3
6596,PM Peak,14.8
6596,PM Peak,19.5
6596,PM Peak,26.6
6596,PM Peak,26.2
6596,PM Peak,19
6596,PM Peak,17.4
6596,PM Peak,12.5
6596,PM Peak,43.3
6596,PM Peak,22
6596,PM Peak,14.6
6596,PM Peak,22.1
6596,PM Peak,11.9
6596,PM Peak,22.3
6596,PM Peak,23.5
6596,PM Peak,14.5
